"iso3","country_name","disaggregation","category","subject","grade_band","is_africa","income_level","income_level_code","Region_Code","Region","n_unweighted","pct_weighted","n_weighted","pct_unweighted","pct_weighted_loess_span1"
"TUN","Tunisia","Wealth","Richest","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",168,42.4272793963774,168,43.452380952381,42.4272793963774
"TUN","Tunisia","Wealth","Richest","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",142,69.0229625607958,142,69.7183098591549,69.0229625607958
"TUN","Tunisia","Wealth","Richest","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",180,82.7646644143685,180,82.2222222222222,82.7646644143685
"TUN","Tunisia","Wealth","Richest","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",168,85.3707425389829,168,85.1190476190476,85.3707425389829
"TUN","Tunisia","Area","Rural","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",301,11.095708622776,301,11.9601328903654,11.095708622776
"TUN","Tunisia","Area","Rural","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",335,22.9161985965451,335,24.4776119402985,22.9161985965451
"TUN","Tunisia","Area","Rural","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",213,31.4813839843985,213,30.5164319248826,31.4813839843985
"TUN","Tunisia","Area","Rural","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",301,31.2947295074334,301,36.2126245847176,31.2947295074334
"TUN","Tunisia","Area","Rural","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",335,60.0472825955012,335,62.3880597014925,60.0472825955012
"TUN","Tunisia","Area","Rural","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",213,76.8950477818757,213,76.5258215962441,76.8950477818757
"TUN","Tunisia","Wealth","Second","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",195,8.60085532314339,195,10.2564102564103,8.60085532314339
"TUN","Tunisia","Wealth","Second","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",208,24.4696315819397,208,25.4807692307692,24.4696315819397
"TUN","Tunisia","Wealth","Second","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",142,27.9469713993226,142,27.4647887323944,27.9469713993226
"TUN","Tunisia","Wealth","Second","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",195,38.0231234968995,195,39.4871794871795,38.0231234968995
"TUN","Tunisia","Wealth","Second","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",208,68.6307513804772,208,65.3846153846154,68.6307513804772
"TUN","Tunisia","Wealth","Second","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_MENARO","Middle East and North Africa",142,75.2645505569282,142,75.3521126760563,75.2645505569282
"TUV","Tuvalu","All","All","numeracy","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",47,14.3397289793422,46,21.7391304347826,14.3397289793422
"TUV","Tuvalu","All","All","numeracy","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",72,35.4629339456789,72,33.3333333333333,35.4629339456789
"TUV","Tuvalu","All","All","numeracy","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",69,68.5562354425221,68,64.7058823529412,68.5562354425221
"TUV","Tuvalu","All","All","reading","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",47,31.8068805072337,47,38.2978723404255,31.8068805072337
"TUV","Tuvalu","All","All","reading","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",72,66.8260715512512,72,62.5,66.8260715512512
"TUV","Tuvalu","All","All","reading","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",69,80.8146708368786,69,76.8115942028985,80.8146708368786
"TUV","Tuvalu","Sex","Female","numeracy","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",22,22.5189862742129,21,33.3333333333333,22.5189862742129
"TUV","Tuvalu","Sex","Female","numeracy","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",36,43.2494259109447,36,36.1111111111111,43.2494259109447
"TUV","Tuvalu","Sex","Female","numeracy","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",32,74.4781249045622,31,70.9677419354839,74.4781249045622
"TUV","Tuvalu","Sex","Female","reading","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",22,27.4038029735272,22,36.3636363636364,27.4038029735272
"TUV","Tuvalu","Sex","Female","reading","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",36,70.0990703110024,36,63.8888888888889,70.0990703110024
"TUV","Tuvalu","Sex","Female","reading","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",32,78.4482528599435,32,75,78.4482528599435
"TUV","Tuvalu","Wealth","Fourth","numeracy","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",10,3.14132449121551,10,10,3.14132449121551
"TUV","Tuvalu","Wealth","Fourth","numeracy","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",15,43.3061246426235,15,40,43.3061246426235
"TUV","Tuvalu","Wealth","Fourth","numeracy","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",10,86.0262173151464,9,77.7777777777778,86.0262173151464
"TUV","Tuvalu","Wealth","Fourth","reading","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",10,21.4658845513497,10,30,21.4658845513497
"TUV","Tuvalu","Wealth","Fourth","reading","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",15,81.1474766173829,15,80,81.1474766173829
"TUV","Tuvalu","Wealth","Fourth","reading","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",10,85.6548483874343,10,80,85.6548483874343
"TUV","Tuvalu","Sex","Male","numeracy","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",25,10.3014803217021,25,12,10.3014803217021
"TUV","Tuvalu","Sex","Male","numeracy","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",36,29.1460710802016,36,30.5555555555556,29.1460710802016
"TUV","Tuvalu","Sex","Male","numeracy","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",37,63.4075183810798,37,59.4594594594595,63.4075183810798
"TUV","Tuvalu","Sex","Male","reading","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",25,34.1079853154326,25,40,34.1079853154326
"TUV","Tuvalu","Sex","Male","reading","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",36,64.1708213543134,36,61.1111111111111,64.1708213543134
"TUV","Tuvalu","Sex","Male","reading","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",37,82.9039915107004,37,78.3783783783784,82.9039915107004
"TUV","Tuvalu","Wealth","Middle","numeracy","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",7,73.1708294072686,7,71.4285714285714,73.1708294072686
"TUV","Tuvalu","Wealth","Middle","numeracy","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",18,27.7299332710397,18,33.3333333333333,27.7299332710397
"TUV","Tuvalu","Wealth","Middle","numeracy","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",16,65.4911674671069,16,62.5,65.4911674671069
"TUV","Tuvalu","Wealth","Middle","reading","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",7,26.8291705927314,7,28.5714285714286,26.8291705927314
"TUV","Tuvalu","Wealth","Middle","reading","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",18,56.3189517693923,18,50,56.3189517693923
"TUV","Tuvalu","Wealth","Middle","reading","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",16,78.0855949049755,16,75,78.0855949049755
"TUV","Tuvalu","Wealth","Poorest","numeracy","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",11,10.8651003895555,11,18.1818181818182,10.8651003895555
"TUV","Tuvalu","Wealth","Poorest","numeracy","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",14,23.4782282710013,14,21.4285714285714,23.4782282710013
"TUV","Tuvalu","Wealth","Poorest","numeracy","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",17,59.2907396637226,17,52.9411764705882,59.2907396637226
"TUV","Tuvalu","Wealth","Poorest","reading","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",11,47.4847698300855,11,45.4545454545455,47.4847698300855
"TUV","Tuvalu","Wealth","Poorest","reading","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",14,54.7825326323364,14,57.1428571428571,54.7825326323364
"TUV","Tuvalu","Wealth","Poorest","reading","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",17,73.4751310442544,17,64.7058823529412,73.4751310442544
"TUV","Tuvalu","Wealth","Richest","numeracy","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",8,4.76190476190476,8,12.5,4.76190476190476
"TUV","Tuvalu","Wealth","Richest","numeracy","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",13,45.4975334984869,13,38.4615384615385,45.4975334984869
"TUV","Tuvalu","Wealth","Richest","numeracy","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",14,64.2647531205756,14,71.4285714285714,64.2647531205756
"TUV","Tuvalu","Wealth","Richest","reading","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",8,28.5714285714286,8,50,28.5714285714286
"TUV","Tuvalu","Wealth","Richest","reading","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",13,61.8482734489408,13,53.8461538461538,61.8482734489408
"TUV","Tuvalu","Wealth","Richest","reading","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",14,86.4705782904051,14,85.7142857142857,86.4705782904051
"TUV","Tuvalu","Area","Rural","numeracy","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",17,28.5714285714286,17,35.2941176470588,28.5714285714286
"TUV","Tuvalu","Area","Rural","numeracy","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",38,35.0649350649351,38,31.5789473684211,35.0649350649351
"TUV","Tuvalu","Area","Rural","numeracy","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",27,64.2857142857143,27,59.2592592592593,64.2857142857143
"TUV","Tuvalu","Area","Rural","reading","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",17,45.7142857142857,17,47.0588235294118,45.7142857142857
"TUV","Tuvalu","Area","Rural","reading","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",38,71.4285714285714,38,65.7894736842105,71.4285714285714
"TUV","Tuvalu","Area","Rural","reading","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",27,82.1428571428571,27,77.7777777777778,82.1428571428571
"TUV","Tuvalu","Wealth","Second","numeracy","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",11,6.69139420790819,10,10,6.69139420790819
"TUV","Tuvalu","Wealth","Second","numeracy","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",12,39.1566682261526,12,33.3333333333333,39.1566682261526
"TUV","Tuvalu","Wealth","Second","numeracy","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",12,75.5396501603529,12,66.6666666666667,75.5396501603529
"TUV","Tuvalu","Wealth","Second","reading","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",11,33.7329643533316,11,36.3636363636364,33.7329643533316
"TUV","Tuvalu","Wealth","Second","reading","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",12,78.3133364523052,12,75,78.3133364523052
"TUV","Tuvalu","Wealth","Second","reading","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",12,82.9137490203449,12,83.3333333333333,82.9137490203449
"TUV","Tuvalu","Area","Urban","numeracy","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",30,9.21052631578947,29,13.7931034482759,9.21052631578946
"TUV","Tuvalu","Area","Urban","numeracy","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",34,35.8208955223881,34,35.2941176470588,35.8208955223881
"TUV","Tuvalu","Area","Urban","numeracy","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",42,70.5263157894737,41,68.2926829268293,70.5263157894737
"TUV","Tuvalu","Area","Urban","reading","Early Primary (1-3)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",30,26.9230769230769,30,33.3333333333333,26.9230769230769
"TUV","Tuvalu","Area","Urban","reading","End of Primary (4-6)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",34,62.6865671641791,34,58.8235294117647,62.6865671641791
"TUV","Tuvalu","Area","Urban","reading","Lower Secondary (7-9)",FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",42,80.2083333333333,42,76.1904761904762,80.2083333333333
"VNM","Viet Nam","All","All","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",1254,51.4788569919237,1245,40.1606425702811,51.4788569919237
"VNM","Viet Nam","All","All","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",1390,80.0923815574851,1384,73.4826589595376,80.0923815574851
"VNM","Viet Nam","All","All","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",1167,90.4273863597364,1161,85.7881136950904,90.4273863597364
"VNM","Viet Nam","All","All","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",1254,71.2591278273497,1254,63.3173843700159,71.2591278273497
"VNM","Viet Nam","All","All","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",1390,86.2119143208092,1390,82.8057553956835,86.2119143208092
"VNM","Viet Nam","All","All","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",1167,93.6283968249787,1167,92.2879177377892,93.6283968249787
"VNM","Viet Nam","Sex","Female","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",590,49.3843416148131,583,38.4219554030875,49.3843416148131
"VNM","Viet Nam","Sex","Female","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",648,76.2924532835194,645,70.5426356589147,76.2924532835194
"VNM","Viet Nam","Sex","Female","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",593,92.1509168628546,590,86.4406779661017,92.1509168628546
"VNM","Viet Nam","Sex","Female","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",590,71.1139846136404,590,63.2203389830508,71.1139846136404
"VNM","Viet Nam","Sex","Female","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",648,84.9472117128988,648,82.7160493827161,84.9472117128988
"VNM","Viet Nam","Sex","Female","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",593,94.0123029382011,593,92.5801011804384,94.0123029382011
"VNM","Viet Nam","Wealth","Fourth","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",194,66.2238957801444,194,60.8247422680412,66.2238957801444
"VNM","Viet Nam","Wealth","Fourth","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",197,86.9810252768926,196,84.6938775510204,86.9810252768926
"VNM","Viet Nam","Wealth","Fourth","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",201,93.9098388643524,200,92.5,93.9098388643524
"VNM","Viet Nam","Wealth","Fourth","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",194,87.3602899244018,194,85.0515463917526,87.3602899244018
"VNM","Viet Nam","Wealth","Fourth","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",197,90.2778161835015,197,89.8477157360406,90.2778161835015
"VNM","Viet Nam","Wealth","Fourth","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",201,94.8146310269404,201,94.5273631840796,94.8146310269404
"VNM","Viet Nam","Sex","Male","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",664,53.3985954161002,662,41.6918429003021,53.3985954161002
"VNM","Viet Nam","Sex","Male","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",742,83.3173237064683,739,76.0487144790257,83.3173237064683
"VNM","Viet Nam","Sex","Male","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",574,88.5253755628809,571,85.1138353765324,88.5253755628809
"VNM","Viet Nam","Sex","Male","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",664,71.3931017775086,664,63.4036144578313,71.3931017775086
"VNM","Viet Nam","Sex","Male","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",742,87.2871267786458,742,82.8840970350404,87.2871267786458
"VNM","Viet Nam","Sex","Male","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",574,93.2027905438296,574,91.98606271777,93.2027905438296
"VNM","Viet Nam","Wealth","Middle","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",167,51.0399640003026,166,42.1686746987952,51.0399640003026
"VNM","Viet Nam","Wealth","Middle","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",237,82.7922767159813,236,84.3220338983051,82.7922767159813
"VNM","Viet Nam","Wealth","Middle","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",201,92.0038505453992,200,93.5,92.0038505453992
"VNM","Viet Nam","Wealth","Middle","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",167,68.355520259909,167,66.4670658682635,68.355520259909
"VNM","Viet Nam","Wealth","Middle","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",237,83.7688194214974,237,86.9198312236287,83.7688194214974
"VNM","Viet Nam","Wealth","Middle","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",201,92.8275652396975,201,93.5323383084577,92.8275652396975
"VNM","Viet Nam","Wealth","Poorest","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",484,36.0301536640554,480,25.8333333333333,36.0301536640554
"VNM","Viet Nam","Wealth","Poorest","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",495,62.4064524397372,492,56.3008130081301,62.4064524397372
"VNM","Viet Nam","Wealth","Poorest","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",328,79.0522718076014,324,69.4444444444444,79.0522718076014
"VNM","Viet Nam","Wealth","Poorest","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",484,53.2556006490852,484,45.0413223140496,53.2556006490852
"VNM","Viet Nam","Wealth","Poorest","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",495,79.6088820528902,495,72.7272727272727,79.6088820528902
"VNM","Viet Nam","Wealth","Poorest","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",328,90.2717347643343,328,86.280487804878,90.2717347643343
"VNM","Viet Nam","Wealth","Richest","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",183,68.4350525204957,183,63.3879781420765,68.4350525204957
"VNM","Viet Nam","Wealth","Richest","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",221,91.2109737581443,221,90.9502262443439,91.2109737581443
"VNM","Viet Nam","Wealth","Richest","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",234,92.9944470105715,234,93.1623931623932,92.9944470105715
"VNM","Viet Nam","Wealth","Richest","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",183,81.1010230067981,183,80.8743169398907,81.1010230067981
"VNM","Viet Nam","Wealth","Richest","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",221,89.8956975418471,221,89.1402714932127,89.8956975418471
"VNM","Viet Nam","Wealth","Richest","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",234,93.7921402335196,234,95.2991452991453,93.7921402335196
"VNM","Viet Nam","Area","Rural","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",939,47.4457562350032,931,34.9087003222342,47.4457562350032
"VNM","Viet Nam","Area","Rural","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",1006,77.0734422229662,1001,70.02997002997,77.0734422229662
"VNM","Viet Nam","Area","Rural","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",796,88.217275441728,791,82.0480404551201,88.217275441728
"VNM","Viet Nam","Area","Rural","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",939,67.9931263996312,939,58.2534611288605,67.9931263996312
"VNM","Viet Nam","Area","Rural","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",1006,84.114777527545,1006,80.1192842942346,84.114777527545
"VNM","Viet Nam","Area","Rural","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",796,91.811428334856,796,90.2010050251256,91.811428334856
"VNM","Viet Nam","Wealth","Second","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",226,35.6416622918974,222,32.4324324324324,35.6416622918974
"VNM","Viet Nam","Wealth","Second","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",240,76.4275479606731,239,72.8033472803347,76.4275479606731
"VNM","Viet Nam","Wealth","Second","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",203,91.0631410365851,203,89.1625615763547,91.0631410365851
"VNM","Viet Nam","Wealth","Second","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",226,68.5605969762526,226,67.2566371681416,68.5605969762526
"VNM","Viet Nam","Wealth","Second","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",240,87.8003047269212,240,87.9166666666667,87.8003047269212
"VNM","Viet Nam","Wealth","Second","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",203,96.1338248326576,203,95.0738916256158,96.1338248326576
"VNM","Viet Nam","Area","Urban","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",315,61.4547248040853,314,55.7324840764331,61.4547248040853
"VNM","Viet Nam","Area","Urban","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",384,86.7393872205464,383,82.5065274151436,86.7393872205464
"VNM","Viet Nam","Area","Urban","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",371,94.7019713470199,370,93.7837837837838,94.7019713470199
"VNM","Viet Nam","Area","Urban","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",315,79.3539390729475,315,78.4126984126984,79.3539390729475
"VNM","Viet Nam","Area","Urban","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",384,90.8557626583415,384,89.84375,90.8557626583415
"VNM","Viet Nam","Area","Urban","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",371,97.1287974582273,371,96.7654986522911,97.1287974582273
"VUT","Vanuatu","All","All","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_EAPRO","East Asia and Pacific",468,16.7855102203491,468,15.1709401709402,16.7855102203491
